69,3,373,479,110,240,-1,-1,-1,-1
69,4,513,249,68,204,-1,-1,-1,-1
69,5,227,455,157,264,-1,-1,-1,-1
70,1,543,138,59,168,-1,-1,-1,-1
70,2,402,144,63,230,-1,-1,-1,-1
70,3,365,483,109,236,-1,-1,-1,-1
70,4,497,249,78,218,-1,-1,-1,-1
70,5,235,449,158,270,-1,-1,-1,-1
71,1,542,144,58,163,-1,-1,-1,-1
71,2,400,148,62,222,-1,-1,-1,-1
71,3,354,485,112,234,-1,-1,-1,-1
71,4,491,242,84,225,-1,-1,-1,-1
71,5,240,443,161,276,-1,-1,-1,-1
72,1,535,146,60,170,-1,-1,-1,-1
72,2,397,155,58,209,-1,-1,-1,-1
72,3,345,493,110,226,-1,-1,-1,-1
72,4,490,237,86,222,-1,-1,-1,-1
72,5,247,434,161,285,-1,-1,-1,-1
73,1,531,149,61,168,-1,-1,-1,-1
73,2,394,159,58,204,-1,-1,-1,-1
73,3,325,499,112,220,-1,-1,-1,-1
73,4,505,239,80,205,-1,-1,-1,-1
73,5,252,428,164,291,-1,-1,-1,-1
74,1,528,152,59,159,-1,-1,-1,-1
74,2,392,160,58,206,-1,-1,-1,-1
74,3,320,505,110,214,-1,-1,-1,-1
74,4,514,238,78,201,-1,-1,-1,-1
75,1,524,153,62,160,-1,-1,-1,-1
75,2,389,163,59,202,-1,-1,-1,-1
75,3,312,512,109,207,-1,-1,-1,-1
75,4,520,237,77,199,-1,-1,-1,-1
75,5,282,432,159,287,-1,-1,-1,-1
76,1,514,155,76,196,-1,-1,-1,-1
76,2,386,167,58,198,-1,-1,-1,-1
76,3,312,525,105,194,-1,-1,-1,-1
76,4,530,228,76,202,-1,-1,-1,-1
76,5,303,426,112,220,-1,-1,-1,-1
77,1,505,149,94,247,-1,-1,-1,-1
77,2,382,171,60,196,-1,-1,-1,-1
77,3,304,534,104,185,-1,-1,-1,-1
77,4,534,225,76,201,-1,-1,-1,-1
77,5,311,422,110,216,-1,-1,-1,-1
78,1,504,151,100,258,-1,-1,-1,-1
78,2,374,164,69,228,-1,-1,-1,-1
78,3,285,539,107,180,-1,-1,-1,-1
78,4,544,235,68,179,-1,-1,-1,-1
78,5,312,415,105,210,-1,-1,-1,-1
79,1,498,156,91,232,-1,-1,-1,-1
79,2,369,164,72,239,-1,-1,-1,-1
79,3,271,537,114,182,-1,-1,-1,-1
79,4,550,235,67,174,-1,-1,-1,-1
79,5,310,408,118,243,-1,-1,-1,-1
79,10,672,0,93,50,-1,-1,-1,-1
80,1,498,164,80,201,-1,-1,-1,-1
80,2,365,174,70,227,-1,-1,-1,-1
80,3,264,555,112,164,-1,-1,-1,-1
80,4,558,227,69,181,-1,-1,-1,-1
80,5,318,403,122,258,-1,-1,-1,-1
80,10,674,0,93,50,-1,-1,-1,-1
81,1,497,167,78,193,-1,-1,-1,-1
81,2,364,184,67,213,-1,-1,-1,-1
81,3,262,565,111,154,-1,-1,-1,-1
81,4,561,223,71,186,-1,-1,-1,-1
81,5,323,400,121,262,-1,-1,-1,-1
82,1,495,170,79,193,-1,-1,-1,-1
82,2,364,192,64,198,-1,-1,-1,-1
82,3,257,571,112,148,-1,-1,-1,-1
82,4,562,221,73,191,-1,-1,-1,-1
82,5,327,398,120,264,-1,-1,-1,-1
83,1,493,170,77,191,-1,-1,-1,-1
83,2,359,196,63,189,-1,-1,-1,-1
83,3,254,582,106,137,-1,-1,-1,-1
83,4,563,219,73,194,-1,-1,-1,-1
83,5,337,392,124,275,-1,-1,-1,-1
83,11,694,0,53,53,-1,-1,-1,-1
84,1,489,173,75,186,-1,-1,-1,-1
84,2,353,201,64,189,-1,-1,-1,-1
84,3,238,589,102,130,-1,-1,-1,-1
84,4,564,211,74,201,-1,-1,-1,-1
84,5,353,390,118,260,-1,-1,-1,-1
84,11,683,0,57,56,-1,-1,-1,-1
85,1,488,175,74,186,-1,-1,-1,-1
85,2,348,202,64,193,-1,-1,-1,-1
85,3,230,595,99,124,-1,-1,-1,-1
85,4,568,207,72,203,-1,-1,-1,-1
85,5,360,388,111,253,-1,-1,-1,-1
85,11,680,0,58,57,-1,-1,-1,-1
86,1,486,176,74,191,-1,-1,-1,-1
86,2,343,202,65,196,-1,-1,-1,-1
86,3,226,600,98,119,-1,-1,-1,-1
86,4,569,203,72,207,-1,-1,-1,-1
86,5,363,389,112,256,-1,-1,-1,-1
86,11,679,0,59,57,-1,-1,-1,-1
87,1,482,175,79,209,-1,-1,-1,-1
87,2,340,200,65,200,-1,-1,-1,-1
87,3,220,607,96,112,-1,-1,-1,-1
87,4,571,200,70,205,-1,-1,-1,-1
87,5,363,387,114,262,-1,-1,-1,-1
87,11,678,0,59,57,-1,-1,-1,-1
88,1,478,179,82,219,-1,-1,-1,-1
88,2,337,203,64,196,-1,-1,-1,-1
88,3,214,620,91,99,-1,-1,-1,-1
88,4,577,202,65,193,-1,-1,-1,-1
88,5,369,380,114,263,-1,-1,-1,-1
88,11,677,0,59,56,-1,-1,-1,-1
89,1,481,186,80,215,-1,-1,-1,-1
89,2,332,200,71,222,-1,-1,-1,-1
89,3,198,632,85,87,-1,-1,-1,-1
89,4,580,203,64,188,-1,-1,-1,-1
89,5,376,373,113,265,-1,-1,-1,-1
89,11,677,0,59,56,-1,-1,-1,-1
90,1,479,190,79,216,-1,-1,-1,-1
90,2,328,201,71,228,-1,-1,-1,-1
90,3,189,641,83,78,-1,-1,-1,-1
90,4,584,203,62,185,-1,-1,-1,-1
90,5,380,369,113,264,-1,-1,-1,-1
90,11,675,0,60,57,-1,-1,-1,-1
91,1,476,195,77,210,-1,-1,-1,-1
91,2,325,206,70,225,-1,-1,-1,-1
91,3,178,651,81,68,-1,-1,-1,-1
91,4,587,203,60,181,-1,-1,-1,-1
91,5,391,362,111,266,-1,-1,-1,-1
91,11,669,0,66,63,-1,-1,-1,-1
92,1,472,200,73,198,-1,-1,-1,-1
92,2,313,205,80,253,-1,-1,-1,-1
92,3,173,660,70,59,-1,-1,-1,-1
92,4,590,204,60,179,-1,-1,-1,-1
92,5,400,359,109,264,-1,-1,-1,-1
92,11,670,0,63,61,-1,-1,-1,-1
93,1,466,202,72,193,-1,-1,-1,-1
93,2,309,209,84,260,-1,-1,-1,-1
93,4,593,204,59,177,-1,-1,-1,-1
93,5,404,356,110,265,-1,-1,-1,-1
93,11,666,0,67,67,-1,-1,-1,-1
94,1,461,203,71,193,-1,-1,-1,-1
94,2,307,214,86,260,-1,-1,-1,-1
94,4,593,201,61,183,-1,-1,-1,-1
94,5,405,348,112,270,-1,-1,-1,-1
94,11,665,0,68,69,-1,-1,-1,-1
95,1,459,203,71,195,-1,-1,-1,-1
95,2,305,217,88,260,-1,-1,-1,-1
95,4,596,198,61,188,-1,-1,-1,-1
95,5,410,346,112,270,-1,-1,-1,-1
95,10,641,0,133,71,-1,-1,-1,-1
95,11,663,0,69,71,-1,-1,-1,-1
96,1,451,209,75,199,-1,-1,-1,-1
96,2,292,227,88,249,-1,-1,-1,-1
96,4,600,192,61,189,-1,-1,-1,-1
96,5,417,344,113,269,-1,-1,-1,-1
96,10,636,0,140,73,-1,-1,-1,-1
97,1,445,210,77,203,-1,-1,-1,-1
97,2,291,235,82,227,-1,-1,-1,-1
97,4,603,190,59,184,-1,-1,-1,-1
97,5,420,340,115,274,-1,-1,-1,-1
97,10,621,0,135,75,-1,-1,-1,-1
98,1,441,212,76,198,-1,-1,-1,-1
98,2,285,239,80,220,-1,-1,-1,-1
98,4,604,188,59,182,-1,-1,-1,-1
98,5,423,341,114,270,-1,-1,-1,-1
98,10,618,0,137,76,-1,-1,-1,-1
98,11,643,0,74,76,-1,-1,-1,-1
99,1,440,219,73,186,-1,-1,-1,-1
99,2,279,239,81,224,-1,-1,-1,-1
99,4,607,183,59,184,-1,-1,-1,-1
99,5,417,341,116,269,-1,-1,-1,-1
99,11,639,0,78,78,-1,-1,-1,-1
100,1,435,226,71,174,-1,-1,-1,-1
100,2,272,241,81,225,-1,-1,-1,-1
100,4,612,182,58,181,-1,-1,-1,-1
100,5,400,343,121,260,-1,-1,-1,-1
100,11,634,0,81,80,-1,-1,-1,-1
101,1,433,233,68,159,-1,-1,-1,-1
101,2,268,245,78,216,-1,-1,-1,-1
101,4,615,181,57,180,-1,-1,-1,-1
101,5,391,337,128,260,-1,-1,-1,-1
101,11,633,0,82,80,-1,-1,-1,-1
102,1,429,239,68,150,-1,-1,-1,-1
102,2,263,252,80,220,-1,-1,-1,-1
102,4,616,181,56,175,-1,-1,-1,-1
102,5,390,332,132,257,-1,-1,-1,-1
102,11,632,0,82,80,-1,-1,-1,-1
103,1,425,243,69,149,-1,-1,-1,-1
103,2,263,256,74,201,-1,-1,-1,-1
103,4,620,182,54,169,-1,-1,-1,-1
103,5,425,324,127,256,-1,-1,-1,-1
103,11,631,0,82,80,-1,-1,-1,-1
104,1,416,245,86,187,-1,-1,-1,-1
104,2,250,255,83,226,-1,-1,-1,-1
104,4,621,177,56,174,-1,-1,-1,-1
104,5,438,313,124,252,-1,-1,-1,-1
104,11,639,0,79,77,-1,-1,-1,-1
105,1,415,248,88,192,-1,-1,-1,-1
105,2,244,258,86,232,-1,-1,-1,-1
105,4,623,174,58,178,-1,-1,-1,-1
105,5,444,310,120,250,-1,-1,-1,-1
105,11,642,0,79,79,-1,-1,-1,-1
106,1,412,253,87,191,-1,-1,-1,-1
106,2,234,256,96,259,-1,-1,-1,-1
106,4,625,172,59,179,-1,-1,-1,-1
106,5,453,308,116,248,-1,-1,-1,-1
106,11,641,0,78,81,-1,-1,-1,-1
107,1,407,255,87,195,-1,-1,-1,-1
107,2,240,268,84,221,-1,-1,-1,-1
107,4,627,170,59,180,-1,-1,-1,-1
107,5,460,306,112,246,-1,-1,-1,-1
107,11,642,0,74,79,-1,-1,-1,-1
108,1,406,259,85,193,-1,-1,-1,-1
108,2,225,274,93,243,-1,-1,-1,-1
108,4,630,167,59,182,-1,-1,-1,-1
108,5,470,303,108,241,-1,-1,-1,-1
108,11,640,0,74,82,-1,-1,-1,-1
109,1,398,252,96,224,-1,-1,-1,-1
109,2,216,280,96,245,-1,-1,-1,-1
109,4,634,166,58,179,-1,-1,-1,-1
109,5,475,297,107,244,-1,-1,-1,-1
109,11,639,0,74,85,-1,-1,-1,-1
110,1,391,258,96,230,-1,-1,-1,-1
110,2,212,283,96,245,-1,-1,-1,-1
110,4,637,164,58,179,-1,-1,-1,-1
110,5,480,296,105,244,-1,-1,-1,-1
110,11,640,0,72,86,-1,-1,-1,-1
111,1,388,266,93,228,-1,-1,-1,-1
111,2,207,283,98,249,-1,-1,-1,-1
111,4,640,164,56,175,-1,-1,-1,-1
111,5,483,296,104,246,-1,-1,-1,-1
111,11,631,0,75,89,-1,-1,-1,-1
112,1,381,275,99,237,-1,-1,-1,-1
112,2,206,287,92,233,-1,-1,-1,-1
112,4,641,158,57,178,-1,-1,-1,-1
112,5,486,294,104,252,-1,-1,-1,-1
112,11,627,0,79,92,-1,-1,-1,-1
113,1,378,279,103,242,-1,-1,-1,-1
113,2,204,289,89,231,-1,-1,-1,-1
113,4,642,162,56,176,-1,-1,-1,-1
113,5,496,291,98,244,-1,-1,-1,-1
113,11,625,0,81,94,-1,-1,-1,-1
114,1,389,283,110,246,-1,-1,-1,-1
114,2,197,290,89,232,-1,-1,-1,-1
114,4,646,159,54,173,-1,-1,-1,-1
114,5,502,285,96,246,-1,-1,-1,-1
114,11,624,0,81,93,-1,-1,-1,-1
115,1,392,287,115,244,-1,-1,-1,-1
115,2,194,295,84,221,-1,-1,-1,-1
115,4,647,157,54,173,-1,-1,-1,-1
115,5,509,282,93,244,-1,-1,-1,-1
115,11,619,0,83,95,-1,-1,-1,-1
116,1,372,295,104,222,-1,-1,-1,-1
116,2,183,299,90,233,-1,-1,-1,-1
116,4,649,158,53,166,-1,-1,-1,-1
116,5,518,276,91,244,-1,-1,-1,-1
116,11,616,0,82,96,-1,-1,-1,-1
117,1,362,300,98,216,-1,-1,-1,-1
117,2,178,301,96,245,-1,-1,-1,-1
117,4,651,156,53,167,-1,-1,-1,-1
117,5,525,274,88,239,-1,-1,-1,-1
117,11,614,0,83,97,-1,-1,-1,-1
118,1,354,299,98,220,-1,-1,-1,-1
118,2,174,303,100,254,-1,-1,-1,-1
118,4,650,154,55,171,-1,-1,-1,-1
118,5,529,272,87,240,-1,-1,-1,-1
118,11,613,0,82,98,-1,-1,-1,-1
119,1,353,305,91,205,-1,-1,-1,-1
119,2,170,307,103,258,-1,-1,-1,-1
119,4,651,152,55,173,-1,-1,-1,-1
119,5,531,271,86,239,-1,-1,-1,-1
119,11,613,0,81,98,-1,-1,-1,-1
120,1,334,306,103,228,-1,-1,-1,-1
120,2,161,312,109,270,-1,-1,-1,-1
120,4,653,150,54,170,-1,-1,-1,-1
120,5,535,267,88,245,-1,-1,-1,-1
120,11,611,0,80,99,-1,-1,-1,-1
121,1,324,311,107,234,-1,-1,-1,-1
121,2,157,318,110,270,-1,-1,-1,-1
121,4,655,147,53,166,-1,-1,-1,-1
121,5,536,269,90,241,-1,-1,-1,-1
121,11,611,0,79,101,-1,-1,-1,-1
122,1,310,314,111,238,-1,-1,-1,-1
122,2,155,326,108,262,-1,-1,-1,-1
122,4,655,143,54,169,-1,-1,-1,-1
122,5,543,268,84,224,-1,-1,-1,-1
122,11,610,0,79,101,-1,-1,-1,-1
123,1,308,317,109,230,-1,-1,-1,-1
123,2,131,330,112,263,-1,-1,-1,-1
123,4,656,139,55,171,-1,-1,-1,-1
123,5,545,267,83,221,-1,-1,-1,-1
123,11,616,0,71,93,-1,-1,-1,-1
124,1,295,323,117,245,-1,-1,-1,-1
